,price
6577,0.10935081967213114
6578,0.05573770491803279
6579,0.023475409836065574
6580,0.051803278688524586
6581,0.05311475409836065
6582,0.060459016393442616
6583,0.16708196721311477
6584,0.06229508196721312
6585,0.024262295081967214
6586,0.027527868852459017
6587,0.08721311475409836
6588,0.04590163934426229
6589,0.02032786885245902
6590,0.07868852459016393
6591,0.02524590163934426
6592,0.09691803278688524
6593,0.1540983606557377
6594,0.050491803278688525
6595,0.04852459016393442
6596,0.0839344262295082
6597,0.04590163934426229
6598,0.038688524590163934
6599,0.029770491803278683
6600,0.049573770491803275
6601,0.02819672131147541
6602,0.1259016393442623
6603,0.11147540983606558
6604,0.06885245901639345
6605,0.036590163934426226
6606,0.017042622950819673
6607,0.07868852459016393
6608,0.12065573770491804
6609,0.09508196721311475
6610,0.0521311475409836
6611,0.06228852459016393
6612,0.06564918032786884
6613,0.06163934426229507
6614,0.03475409836065574
6615,0.019672131147540982
6616,0.029501639344262295
6617,0.09900327868852458
6618,0.03475409836065574
6619,0.05770491803278688
6620,0.06898360655737705
6621,0.051803278688524586
6622,0.03888524590163934
6623,0.06229508196721312
6624,0.021973770491803275
6625,0.03836065573770492
6626,0.03724590163934426
6627,0.017036065573770492
6628,0.10163934426229508
6629,0.014688524590163935
6630,0.032918032786885244
6631,0.03475409836065574
6632,0.03344262295081967
6633,0.09272131147540984
6634,0.07042622950819671
6635,0.04262295081967213
6636,0.11363934426229508
6637,0.03121311475409836
6638,0.08655737704918033
6639,0.051934426229508196
6640,0.0360655737704918
6641,0.05967213114754098
6642,0.044590163934426226
6643,0.0740327868852459
6644,0.0662792131147541
6645,0.03973770491803279
6646,0.024918032786885244
6647,0.017967213114754098
6648,0.04262295081967213
6649,0.08852459016393442
6650,0.04064262295081967
6651,0.01324590163934426
6652,0.0360655737704918
6653,0.01219672131147541
6654,0.03711475409836065
6655,0.06622950819672131
6656,0.048196721311475406
6657,0.05770491803278688
6658,0.06281967213114754
6659,0.07659016393442623
6660,0.044590032786885246
6661,0.02622950819672131
6662,0.015475409836065572
6663,0.05901639344262295
6664,0.04577049180327868
6665,0.04983606557377049
6666,0.05088524590163934
6667,0.13442622950819674
6668,0.05875409836065573
6669,0.07081967213114754
6670,0.18885245901639344
6671,0.10426229508196722
6672,0.08327868852459017
6673,0.018360655737704915
6674,0.06754098360655737
6675,0.03252459016393442
6676,0.02675409836065574
6677,0.060340983606557375
6678,0.09901639344262295
6679,0.09704918032786886
6680,0.060445901639344254
6681,0.02032786885245902
6682,0.03285245901639344
6683,0.03724590163934426
6684,0.05639344262295082
6685,0.023462950819672132
6686,0.03868196721311475
6687,0.0360655737704918
6688,0.07540983606557376
6689,0.02885245901639344
6690,0.07147540983606557
6691,0.2521967213114754
6692,0.02242622950819672
6693,0.046557377049180323
6694,0.05704786885245901
6695,0.05442622950819671
6696,0.04065573770491803
6697,0.09101639344262295
6698,0.014426229508196721
6699,0.029967213114754095
6700,0.05154098360655737
6701,0.04917377049180328
6702,0.02098360655737705
6703,0.05836065573770492
6704,0.01678688524590164
6705,0.07632786885245901
6706,0.02622950819672131
6707,0.06098360655737704
6708,0.04983606557377049
6709,0.050295081967213114
6710,0.062281967213114756
6711,0.08852459016393442
6712,0.02098360655737705
6713,0.027672131147540982
6714,0.3377049180327869
6715,0.06911475409836065
6716,0.0740983606557377
6717,0.025180327868852458
6718,0.08354098360655737
6719,0.022229508196721308
6720,0.02963934426229508
6721,0.12000000000000001
6722,0.08721298360655737
6723,0.05311475409836065
6724,0.030163934426229506
6725,0.0824
6726,0.024918032786885244
6727,0.06885245901639345
6728,0.023344262295081963
6729,0.07120655737704917
6730,0.04065573770491803
6731,0.032
6732,0.08144262295081967
6733,0.03540983606557377
6734,0.04
6735,0.07508196721311475
6736,0.08524590163934426
6737,0.025567213114754093
6738,0.10491803278688525
6739,0.029501639344262295
6740,0.2360655737704918
6741,0.046557377049180323
6742,0.05508196721311476
6743,0.02622950819672131
6744,0.03383606557377049
6745,0.022557377049180323
6746,0.016990819672131147
6747,0.04681967213114754
6748,0.013114754098360654
6749,0.06312131147540984
6750,0.027672131147540982
6751,0.032131147540983604
6752,0.09704918032786886
6753,0.04065573770491803
6754,0.12642622950819674
6755,0.0360655737704918
6756,0.026491803278688525
6757,0.044590163934426226
6758,0.02885245901639344
6759,0.11724590163934427
6760,0.03473940983606557
6761,0.025567213114754093
6762,0.14557377049180328
6763,0.09245901639344262
6764,0.016131147540983604
6765,0.0360655737704918
6766,0.0360655737704918
6767,0.032
6768,0.030950819672131147
6769,0.04183606557377049
6770,0.16524590163934427
6771,0.3442622950819672
6772,0.0420983606557377
6773,0.09626229508196721
6774,0.05311475409836065
6775,0.06032786885245901
6776,0.04590163934426229
6777,0.04367213114754098
6778,0.15475409836065576
6779,0.030819672131147537
6780,0.028459016393442622
6781,0.018622950819672128
6782,0.04242622950819672
6783,0.28524590163934427
6784,0.08196721311475409
6785,0.06688524590163934
6786,0.04261639344262295
6787,0.02098360655737705
6788,0.017967213114754098
6789,0.030819672131147537
6790,0.06085245901639344
6791,0.04131147540983606
6792,0.06360655737704918
6793,0.09508196721311475
6794,0.239344262295082
6795,0.0520655737704918
6796,0.05607213114754098
6797,0.09901639344262295
6798,0.0196655737704918
6799,0.039344262295081964
6800,0.07475409836065573
6801,0.06872131147540983
6802,0.05770491803278688
6803,0.007868852459016392
6804,0.05377049180327868
6805,0.10688524590163934
6806,0.018360655737704915
6807,0.029442622950819668
6808,0.09508196721311475
6809,0.02622950819672131
6810,0.023790163934426227
6811,0.030819672131147537
6812,0.04065573770491803
6813,0.01678688524590164
6814,0.027540983606557372
6815,0.052324590163934426
6816,0.032131147540983604
6817,0.06872131147540983
6818,0.06622950819672131
6819,0.025508196721311473
6820,0.0260983606557377
6821,0.03567213114754098
6822,0.025573770491803274
6823,0.1777049180327869
6824,0.01901639344262295
6825,0.022032786885245896
6826,0.0501639344262295
6827,0.03475409836065574
6828,0.07639344262295082
6829,0.033770491803278686
6830,0.03475409836065574
6831,0.0360655737704918
6832,0.04629508196721311
6833,0.05771213114754098
6834,0.04918032786885246
6835,0.015081967213114755
6836,0.12131147540983607
6837,0.029377049180327866
6838,0.05678688524590164
6839,0.028721311475409836
6840,0.032131147540983604
6841,0.0742295081967213
6842,0.07868852459016393
6843,0.023606557377049177
6844,0.027757508196721306
6845,0.06983606557377049
6846,0.09049180327868853
6847,0.03409180327868852
6848,0.0460327868852459
6849,0.09180327868852459
6850,0.035147540983606555
6851,0.051816524590163934
6852,0.015737704918032787
6853,0.09147540983606557
6854,0.04918032786885246
6855,0.17868852459016393
6856,0.05901639344262295
6857,0.02688524590163934
6858,0.025573770491803274
6859,0.04342295081967213
6860,0.03377626229508197
6861,0.004590163934426229
6862,0.08
6863,0.05062295081967213
6864,0.07081967213114754
6865,0.06229508196721312
6866,0.12918032786885247
6867,0.08
6868,0.1940983606557377
6869,0.03108196721311475
6870,0.05672131147540983
6871,0.018622950819672128
6872,0.04773770491803279
6873,0.07147540983606557
6874,0.1101639344262295
6875,0.04590163934426229
6876,0.04721311475409836
6877,0.030163934426229506
6878,0.026360655737704915
6879,0.033114754098360656
6880,0.09639344262295081
6881,0.0839344262295082
6882,0.025836065573770488
6883,0.025049180327868847
6884,0.06137704918032787
6885,0.04262295081967213
6886,0.05698360655737705
6887,0.05508196721311476
6888,0.04589508196721311
6889,0.02032786885245902
6890,0.02098360655737705
6891,0.0902295081967213
6892,0.0360655737704918
6893,0.10819672131147541
6894,0.022950819672131147
6895,0.019672131147540982
6896,0.023606557377049177
6897,0.011370491803278688
6898,0.03422950819672131
6899,0.044
6900,0.056091803278688526
6901,0.05639344262295082
6902,0.022950819672131147
6903,0.06491803278688524
6904,0.03605245901639344
6905,0.051147540983606556
6906,0.0721311475409836
6907,0.0760655737704918
6908,0.05167213114754098
6909,0.036721311475409836
6910,0.06832786885245902
6911,0.09377049180327869
6912,0.1062295081967213
6913,0.12524590163934426
6914,0.08327868852459017
6915,0.04630032786885246
6916,0.1698360655737705
6917,0.06177049180327869
6918,0.06098360655737704
6919,0.04721311475409836
6920,0.06098360655737704
6921,0.02740983606557377
6922,0.01744262295081967
6923,0.031475409836065574
6924,0.04491803278688524
6925,0.03540983606557377
6926,0.039344262295081964
6927,0.041285245901639345
6928,0.05245901639344262
6929,0.06478688524590163
6930,0.11934426229508195
6931,0.05993442622950819
6932,0.02688524590163934
6933,0.04721311475409836
6934,0.01940983606557377
6935,0.04131147540983606
6936,0.031475409836065574
6937,0.07042622950819671
6938,0.06767213114754098
6939,0.09508196721311475
6940,0.019672131147540982
6941,0.06752786885245901
6942,0.06426229508196721
6943,0.07540983606557376
6944,0.055606557377049184
6945,0.02688524590163934
6946,0.07540327868852459
6947,0.04524590163934426
6948,0.03212983606557377
6949,0.024918032786885244
6950,0.05337704918032786
6951,0.04944262295081967
6952,0.18531147540983609
6953,0.039344262295081964
6954,0.06727868852459017
6955,0.07344262295081967
6956,0.026950819672131143
6957,0.017770491803278686
6958,0.0159344262295082
6959,0.17311475409836066
6960,0.05245901639344262
6961,0.06229508196721312
6962,0.1973770491803279
6963,0.02163934426229508
6964,0.025836065573770488
6965,0.043738491803278684
6966,0.0740983606557377
6967,0.03160655737704918
6968,0.029377049180327866
6969,0.04885245901639344
6970,0.08675409836065573
6971,0.07737704918032787
6972,0.08288524590163934
6973,0.018360655737704915
6974,0.02622950819672131
6975,0.07514754098360656
6976,0.044590163934426226
6977,0.08065573770491803
6978,0.032131147540983604
6979,0.08852459016393442
6980,0.036721311475409836
6981,0.02242622950819672
6982,0.1416393442622951
6983,0.08773770491803279
6984,0.14885245901639346
6985,0.018622950819672128
6986,0.06662295081967212
6987,0.05770491803278688
6988,0.0680655737704918
6989,0.029914754098360655
6990,0.046557377049180323
6991,0.08301639344262295
6992,0.019147540983606555
6993,0.032786885245901634
6994,0.16008524590163936
6995,0.04065573770491803
6996,0.037311475409836065
6997,0.04695081967213115
6998,0.05901639344262295
6999,0.03687868852459016
7000,0.0681967213114754
7001,0.06360655737704918
7002,0.2754098360655738
7003,0.05744262295081967
7004,0.038032786885245896
7005,0.03842622950819672
7006,0.10426229508196722
7007,0.019672131147540982
7008,0.1720655737704918
7009,0.013377049180327867
7010,0.051147540983606556
7011,0.08852459016393442
7012,0.009704918032786886
7013,0.06950819672131148
7014,0.08524590163934426
7015,0.04444590163934426
7016,0.016386885245901636
7017,0.04262295081967213
7018,0.10426229508196722
7019,0.028459016393442622
7020,0.019672131147540982
7021,0.051377049180327865
7022,0.03344262295081967
7023,0.09114754098360656
7024,0.09540983606557377
7025,0.03984262295081967
7026,0.09442622950819672
7027,0.050491803278688525
7028,0.06452459016393443
7029,0.017698360655737704
7030,0.044590163934426226
7031,0.04583606557377049
7032,0.024393442622950817
7033,0.038032786885245896
7034,0.07291803278688525
7035,0.48852459016393446
7036,0.06675409836065574
7037,0.030819672131147537
7038,0.0841967213114754
7039,0.07763934426229507
7040,0.015081967213114755
7041,0.046557377049180323
7042,0.0180983606557377
7043,0.05245901639344262
7044,0.07527868852459016
7045,0.0839344262295082
7046,0.10098360655737705
7047,0.04131147540983606
7048,0.04131147540983606
7049,0.03318032786885246
7050,0.021639213114754093
7051,0.019672131147540982
7052,0.11081967213114755
7053,0.11344262295081967
7054,0.051147540983606556
7055,0.021770491803278683
7056,0.030498360655737702
7057,0.05442622950819671
7058,0.07501639344262295
7059,0.09245901639344262
7060,0.05803278688524589
7061,0.02885245901639344
7062,0.06360655737704918
7063,0.03205901639344262
7064,0.18688524590163935
7065,0.03475409836065574
7066,0.022944262295081966
7067,0.0557311475409836
7068,0.12629508196721312
7069,0.08852459016393442
7070,0.10491803278688525
7071,0.07908196721311475
7072,0.037377049180327866
7073,0.036708196721311474
7074,0.07304918032786885
7075,0.0360655737704918
7076,0.12000000000000001
7077,0.20655737704918034
7078,0.053245901639344256
7079,0.05377049180327868
7080,0.05272131147540983
7081,0.06360655737704918
7082,0.06885245901639345
7083,0.07180327868852458
7084,0.043934426229508196
7085,0.031895081967213114
7086,0.0280655737704918
7087,0.02465573770491803
7088,0.02163934426229508
7089,0.027081967213114753
7090,0.06717455737704918
7091,0.05337704918032786
7092,0.05377049180327868
7093,0.030688524590163933
7094,0.019147540983606555
7095,0.08196721311475409
7096,0.0441311475409836
7097,0.027540983606557372
7098,0.0419672131147541
7099,0.021370491803278685
7100,0.07934426229508197
7101,0.016386885245901636
7102,0.09049180327868853
7103,0.05770491803278688
7104,0.051803278688524586
7105,0.03344262295081967
7106,0.02740983606557377
7107,0.02885245901639344
7108,0.06295081967213115
7109,0.0360655737704918
7110,0.02163934426229508
7111,0.0452327868852459
7112,0.05940983606557376
7113,0.053245901639344256
7114,0.03012459016393442
7115,0.0839344262295082
7116,0.08707540983606557
7117,0.018360655737704915
7118,0.029508196721311476
7119,0.03554098360655737
7120,0.05219672131147541
7121,0.05573770491803279
7122,0.08852459016393442
7123,0.05834754098360656
7124,0.03980327868852459
7125,0.031409836065573765
7126,0.0557311475409836
7127,0.2177049180327869
7128,0.07278688524590164
7129,0.037377049180327866
7130,0.050491803278688525
7131,0.03750819672131147
7132,0.08372459016393442
7133,0.04852459016393442
7134,0.030163934426229506
7135,0.1777049180327869
7136,0.019278688524590165
7137,0.05704918032786885
7138,0.05573770491803279
7139,0.06950819672131148
7140,0.041704918032786885
7141,0.08524590163934426
7142,0.032131147540983604
7143,0.017704918032786884
7144,0.0452327868852459
7145,0.043934426229508196
7146,0.08472131147540983
7147,0.06950819672131148
7148,0.08695081967213114
7149,0.08524590163934426
7150,0.023606557377049177
7151,0.029901639344262293
7152,0.04196065573770492
7153,0.05967213114754098
7154,0.05245901639344262
7155,0.022950819672131147
7156,0.013770491803278688
7157,0.048327868852459016
7158,0.04131147540983606
7159,0.046557377049180323
7160,0.050491803278688525
7161,0.07672131147540984
7162,0.05770491803278688
7163,0.05344262295081967
7164,0.030163934426229506
7165,0.09967213114754098
7166,0.021245901639344263
7167,0.04852459016393442
7168,0.08327868852459017
7169,0.013770491803278688
7170,0.026887475409836062
7171,0.047409836065573766
7172,0.15475409836065576
7173,0.04524590163934426
7174,0.017049180327868854
7175,0.06491803278688524
7176,0.06426229508196721
7177,0.027803278688524585
7178,0.024262295081967214
7179,0.051803278688524586
7180,0.08196721311475409
7181,0.022819672131147536
7182,0.06465573770491803
7183,0.05573770491803279
7184,0.03711475409836065
7185,0.019672131147540982
7186,0.026295081967213113
7187,0.05508196721311476
7188,0.08967868852459016
7189,0.02688524590163934
7190,0.0400655737704918
7191,0.4098360655737705
7192,0.024262295081967214
7193,0.07278688524590164
7194,0.10491803278688525
7195,0.0501639344262295
7196,0.10819672131147541
7197,0.02098360655737705
7198,0.043934426229508196
7199,0.036721311475409836
7200,0.16065573770491803
7201,0.05147540983606557
7202,0.05573770491803279
7203,0.12065573770491804
7204,0.026491803278688525
7205,0.07278688524590164
7206,0.07252459016393442
7207,0.0760655737704918
7208,0.012459016393442624
7209,0.036393442622950814
7210,0.07081967213114754
7211,0.01180327868852459
7212,0.022098360655737705
7213,0.030032786885245896
7214,0.03855737704918032
7215,0.09245245901639344
7216,0.06950819672131148
7217,0.028524590163934424
7218,0.055738622950819675
7219,0.04918019672131147
7220,0.036721311475409836
7221,0.024
7222,0.04
7223,0.07540983606557376
7224,0.0500327868852459
7225,0.024255737704918033
7226,0.006295081967213114
7227,0.05836065573770492
7228,0.05652459016393442
7229,0.04590163934426229
7230,0.04760655737704918
7231,0.1855737704918033
7232,0.039344262295081964
7233,0.034426229508196717
7234,0.029508196721311476
7235,0.07239344262295082
7236,0.1737704918032787
7237,0.07865245901639344
7238,0.032786885245901634
7239,0.02032786885245902
7240,0.05377049180327868
7241,0.031475409836065574
7242,0.06360655737704918
7243,0.04839344262295082
7244,0.032786885245901634
7245,0.005655737704918031
7246,0.017967213114754098
7247,0.04641311475409836
7248,0.05704918032786885
7249,0.044721311475409836
7250,0.11475409836065574
7251,0.016918032786885244
7252,1.0
7253,0.10531147540983607
7254,0.12721311475409838
7255,0.0360655737704918
7256,0.07665573770491803
7257,0.0419672131147541
7258,0.030681967213114753
7259,0.043934426229508196
7260,0.08327868852459017
7261,0.013114754098360654
7262,0.05689180327868852
7263,0.06969180327868853
7264,0.02230819672131147
7265,0.06098360655737704
7266,0.044590163934426226
7267,0.051737704918032784
7268,0.015737704918032787
7269,0.2019672131147541
7270,0.18032786885245902
7271,0.1475409836065574
7272,0.1298360655737705
7273,0.06301639344262294
7274,0.04786885245901639
7275,0.05377049180327868
7276,0.08104918032786886
7277,0.02885245901639344
7278,0.08196721311475409
7279,0.09081967213114754
7280,0.09508196721311475
7281,0.04786885245901639
7282,0.06885245901639345
7283,0.14229508196721313
7284,0.05652459016393442
7285,0.05245245901639344
7286,0.07593442622950819
7287,0.08327868852459017
7288,0.07147540983606557
7289,0.04131147540983606
7290,0.06229508196721312
7291,0.03645901639344262
7292,0.051147540983606556
7293,0.02687213114754098
7294,0.08196721311475409
7295,0.0419672131147541
7296,0.039344262295081964
7297,0.061901639344262294
7298,0.05901639344262295
7299,0.027540983606557372
7300,0.06491803278688524
7301,0.043803278688524586
7302,0.024262295081967214
7303,0.035803278688524585
7304,0.04118032786885246
7305,0.04852459016393442
7306,0.04262295081967213
7307,0.029770491803278683
7308,0.09481967213114754
7309,0.0340983606557377
7310,0.06688524590163934
7311,0.3180327868852459
7312,0.06295081967213115
7313,0.39672131147540984
7314,0.02885245901639344
7315,0.024918032786885244
7316,0.03344262295081967
7317,0.027672131147540982
7318,0.030163934426229506
7319,0.11737704918032786
7320,0.05901639344262295
7321,0.036721311475409836
7322,0.051796721311475405
7323,0.04721311475409836
7324,0.03783606557377049
7325,0.0681967213114754
7326,0.02622950819672131
7327,0.02885245901639344
7328,0.03540983606557377
7329,0.05377049180327868
7330,0.15344262295081967
7331,0.03481967213114754
7332,0.02688524590163934
7333,0.04916563934426229
7334,0.05350819672131148
7335,0.04859016393442623
7336,0.03998688524590164
7337,0.06884590163934426
7338,0.018360655737704915
7339,0.02465573770491803
7340,0.06426229508196721
7341,0.11475409836065574
7342,0.0419672131147541
7343,0.1914754098360656
7344,0.11108196721311475
7345,0.03344262295081967
7346,0.19016393442622953
7347,0.03252459016393442
7348,0.06281967213114754
7349,0.05573770491803279
7350,0.09180327868852459
7351,0.03475409836065574
7352,0.06360655737704918
7353,0.030032786885245896
7354,0.02687213114754098
7355,0.031475409836065574
7356,0.10150819672131148
7357,0.032786885245901634
7358,0.09324590163934426
7359,0.04052459016393442
7360,0.10911475409836065
7361,0.08196721311475409
7362,0.025508196721311473
7363,0.02544262295081967
7364,0.08851803278688525
7365,0.032786885245901634
7366,0.14098360655737707
7367,0.04340983606557377
7368,0.07540983606557376
7369,0.02885245901639344
7370,0.039344262295081964
7371,0.0419672131147541
7372,0.0700327868852459
7373,0.05704918032786885
7374,0.015081967213114755
7375,0.022950819672131147
7376,0.02885245901639344
7377,0.08721311475409836
7378,0.03252459016393442
7379,0.08367213114754098
7380,0.13049180327868853
7381,0.050491803278688525
7382,0.10557377049180328
7383,0.06688524590163934
7384,0.022944262295081966
7385,0.04918032786885246
7386,0.04918032786885246
7387,0.22295081967213115
7388,0.0360655737704918
7389,0.028524590163934424
7390,0.10544262295081967
7391,0.1454426229508197
7392,0.06688511475409836
7393,0.03816393442622951
7394,0.11967213114754098
7395,0.029508196721311476
7396,0.029377049180327866
7397,0.06360655737704918
7398,0.08131147540983606
7399,0.037377049180327866
7400,0.01422950819672131
7401,0.030950819672131147
7402,0.02465573770491803
7403,0.02544262295081967
7404,0.2
7405,0.0641311475409836
7406,0.04590163934426229
7407,0.07921311475409835
7408,0.043934426229508196
7409,0.03475409836065574
7410,0.037377049180327866
7411,0.04918032786885246
7412,0.06255737704918032
7413,0.028721311475409836
7414,0.07718032786885246
7415,0.24918032786885247
7416,0.013168393442622951
7417,0.050360655737704915
7418,0.03474754098360656
7419,0.041704918032786885
7420,0.026295081967213113
7421,0.05377049180327868
7422,0.022950819672131147
7423,0.1128
7424,0.02229508196721311
7425,0.0780327868852459
7426,0.17285245901639346
7427,0.04786885245901639
7428,0.1538360655737705
7429,0.01678688524590164
7430,0.06662295081967212
7431,0.06557377049180328
7432,0.3278688524590164
7433,0.2
7434,0.03114754098360655
7435,0.04983606557377049
7436,0.16196721311475412
7437,0.06950819672131148
7438,0.032786885245901634
7439,0.07278688524590164
7440,0.11199344262295081
7441,0.05441967213114754
7442,0.06229508196721312
7443,0.021245901639344263
7444,0.04131147540983606
7445,0.07737704918032787
7446,0.026491803278688525
7447,0.06163934426229507
7448,0.07081967213114754
7449,0.035147540983606555
7450,0.06845901639344262
7451,0.06885245901639345
7452,0.05298360655737705
7453,0.028459016393442622
7454,0.024918032786885244
7455,0.07186885245901639
7456,0.05390163934426229
7457,0.05842622950819672
7458,0.16065573770491803
7459,0.09836065573770492
7460,0.024249180327868852
7461,0.1436065573770492
7462,0.02229508196721311
7463,0.09904262295081967
7464,0.07540983606557376
7465,0.030163934426229506
7466,0.06872131147540983
7467,0.025836065573770488
7468,0.044590163934426226
7469,0.032
7470,0.04590163934426229
7471,0.029180327868852454
7472,0.08524590163934426
7473,0.032786885245901634
7474,0.050491803278688525
7475,0.042161311475409836
7476,0.12459016393442622
7477,0.038688524590163934
7478,0.024348327868852458
7479,0.046688524590163934
7480,0.032131147540983604
7481,0.02904918032786885
7482,0.07921311475409835
7483,0.03724590163934426
7484,0.03344262295081967
7485,0.0360655737704918
7486,0.021901639344262293
7487,0.08098360655737705
7488,0.047999999999999994
7489,0.09049180327868853
7490,0.039344262295081964
7491,0.038032786885245896
7492,0.06622950819672131
7493,0.20065573770491804
7494,0.10045901639344262
7495,0.05770491803278688
7496,0.06426229508196721
7497,0.038032786885245896
7498,0.02885245901639344
7499,0.04347540983606557
7500,0.07080721311475409
7501,0.1735081967213115
7502,0.022950819672131147
7503,0.0621639344262295
7504,0.04222950819672131
7505,0.014295081967213115
7506,0.3180327868852459
7507,0.05561967213114753
7508,0.07883291803278689
7509,0.02819672131147541
7510,0.04131147540983606
7511,0.051147540983606556
7512,0.051803278688524586
7513,0.04721311475409836
7514,0.044590163934426226
7515,0.04918032786885246
7516,0.07475409836065573
7517,0.020459016393442622
7518,0.03711475409836065
7519,0.03344262295081967
7520,0.020321311475409838
7521,0.04304918032786885
7522,0.051803278688524586
7523,0.021508196721311476
7524,0.06609836065573771
7525,0.0400655737704918
7526,0.07072590163934427
7527,0.039475409836065574
7528,0.02819672131147541
7529,0.054032786885245904
7530,0.11278688524590164
7531,0.023606557377049177
7532,0.04
7533,0.04918032786885246
7534,0.07173770491803279
7535,0.028524590163934424
7536,0.16327868852459018
7537,0.043934426229508196
7538,0.011147540983606557
7539,0.09626229508196721
7540,0.014262295081967214
7541,0.0440655737704918
7542,0.1278688524590164
7543,0.0721311475409836
7544,0.030163934426229506
7545,0.1101639344262295
7546,0.03173770491803279
7547,0.01180327868852459
7548,0.06557377049180328
7549,0.01900327868852459
7550,0.18491803278688526
7551,0.029508196721311476
7552,0.05836065573770492
7553,0.030819672131147537
7554,0.03245901639344262
7555,0.032131147540983604
7556,0.04786885245901639
7557,0.06596721311475409
7558,0.04026229508196721
7559,0.06032786885245901
7560,0.07921311475409835
7561,0.024118032786885242
7562,0.064
7563,0.06386885245901638
7564,0.08524590163934426
7565,0.021216393442622952
7566,0.10295081967213114
7567,0.025573770491803274
7568,0.07160655737704917
7569,0.0593967213114754
7570,0.0419672131147541
7571,0.032131147540983604
7572,0.029508196721311476
7573,0.032131147540983604
7574,0.0721311475409836
7575,0.05639344262295082
7576,0.029508196721311476
7577,0.03777049180327868
7578,0.21311475409836067
7579,0.14056393442622953
7580,0.07934426229508197
7581,0.07920524590163934
7582,0.029377049180327866
7583,0.03998688524590164
7584,0.017049180327868854
7585,0.040983606557377046
7586,0.023737704918032787
7587,0.0620327868852459
7588,0.011540983606557377
7589,0.03836065573770492
7590,0.04131147540983606
7591,0.044590163934426226
7592,0.04904918032786885
7593,0.050491803278688525
7594,0.0419672131147541
7595,0.029508196721311476
7596,0.03540983606557377
7597,0.09836065573770492
7598,0.06097704918032787
7599,0.043934426229508196
7600,0.02229508196721311
7601,0.05337704918032786
7602,0.025573770491803274
7603,0.05245901639344262
7604,0.04862950819672131
7605,0.0580983606557377
7606,0.09311475409836065
7607,0.046557377049180323
7608,0.0839344262295082
7609,0.06360655737704918
7610,0.04904918032786885
7611,0.09573770491803278
7612,0.02898360655737705
7613,0.02622950819672131
7614,0.04523934426229508
7615,0.027540983606557372
7616,0.09180327868852459
7617,0.027967213114754093
7618,0.02386885245901639
7619,0.03960655737704918
7620,0.06229508196721312
7621,0.03462295081967213
7622,0.053311475409836065
7623,0.01960655737704918
7624,0.024262295081967214
7625,0.10360655737704917
7626,0.08590163934426229
7627,0.06229508196721312
7628,0.07475409836065573
7629,0.022950819672131147
7630,0.05668196721311475
7631,0.04
7632,0.06098360655737704
7633,0.08701639344262295
7634,0.017180327868852457
7635,0.024918032786885244
7636,0.015081967213114755
7637,0.03474098360655738
7638,0.022950819672131147
7639,0.04478688524590164
7640,0.06557377049180328
7641,0.04065573770491803
7642,0.023344262295081963
7643,0.050491803278688525
7644,0.179672131147541
7645,0.054688524590163934
7646,0.02622950819672131
7647,0.06131147540983606
7648,0.03540983606557377
7649,0.06557377049180328
7650,0.02622950819672131
7651,0.05704918032786885
7652,0.32301639344262295
7653,0.09901639344262295
7654,0.0740983606557377
7655,0.08222950819672131
7656,0.1160655737704918
7657,0.015081967213114755
7658,0.05573770491803279
7659,0.05954098360655738
7660,0.04721311475409836
7661,0.0780327868852459
7662,0.038032786885245896
7663,0.15672131147540985
7664,0.051147540983606556
7665,0.027540983606557372
7666,0.01900983606557377
7667,0.01901639344262295
7668,0.1822950819672131
7669,0.13609836065573772
7670,0.08118032786885246
7671,0.07147540983606557
7672,0.044590163934426226
7673,0.09049180327868853
7674,0.10347540983606557
7675,0.04065573770491803
7676,0.08524590163934426
7677,0.06163934426229507
7678,0.029495081967213115
7679,0.0740327868852459
7680,0.03540983606557377
7681,0.1377049180327869
7682,0.03540983606557377
7683,0.06885245901639345
7684,0.036721311475409836
7685,0.08170491803278689
7686,0.06439344262295081
7687,0.04917377049180328
7688,0.04322622950819672
7689,0.024
7690,0.044590163934426226
7691,0.032131147540983604
7692,0.02885245901639344
7693,0.04118032786885246
7694,0.029495081967213115
7695,0.04183606557377049
7696,0.0900983606557377
7697,0.08157377049180328
7698,0.05377049180327868
7699,0.015068852459016393
7700,0.2721311475409836
7701,0.03540983606557377
7702,0.039540983606557376
7703,0.09180327868852459
7704,0.04918032786885246
7705,0.0898360655737705
7706,0.06478688524590163
7707,0.05573770491803279
7708,0.06786885245901639
7709,0.07147540983606557
7710,0.12131147540983607
7711,0.09704918032786886
7712,0.09180327868852459
7713,0.03475409836065574
7714,0.05022950819672131
7715,0.022950819672131147
7716,0.010045901639344263
7717,0.05770491803278688
7718,0.018491803278688525
7719,0.02229508196721311
7720,0.07475409836065573
7721,0.022937704918032785
7722,0.043934426229508196
7723,0.055606557377049184
7724,0.09377049180327869
7725,0.05022950819672131
7726,0.11147540983606558
7727,0.010098360655737703
7728,0.04288524590163934
7729,0.03475409836065574
7730,0.1540983606557377
7731,0.09180327868852459
7732,0.029481967213114753
7733,0.03475409836065574
7734,0.07226229508196721
7735,0.03278032786885245
7736,0.06039344262295082
7737,0.09737704918032787
7738,0.09639344262295081
7739,0.06426229508196721
7740,0.11842622950819671
7741,0.05967213114754098
7742,0.030163934426229506
7743,0.03540983606557377
7744,0.024
7745,0.02622950819672131
7746,0.030819672131147537
7747,0.08370491803278689
7748,0.05573770491803279
7749,0.0520655737704918
7750,0.022950819672131147
